#FILE:02 A2 0.1 M Sucrose.ngb-sd7
#FORMAT:NETZSCH5
#IDENTITY:02 A2 0.1 M Sucrose
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:Cumerr Rapid
#DATE/TIME:22.02.2016 18:12:13
#CORR. FILE:
#LABORATORY:Bioreaktor
#OPERATOR:MM
#REMARK:
#SAMPLE:0.1 M
#SAMPLE MASS /mg:29.8
#MATERIAL:DMSO+5%DMSO
#REFERENCE:Leertiegel
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:38.7
#REFERENCE CRUCIBLE MASS /mg:39.1
#CORR. CODE:000
#EXO:-1
#RANGE:-80....20/-10.0....10.0K/min
#SEGMENT:S1-5/5

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
   -77.38697;   20.33417;     0.25991;3.04537;5
   -77.34682;   20.33750;     0.26195;3.04547;5
   -77.30669;   20.34083;     0.26396;3.04557;5
   -77.26656;   20.34417;     0.26590;3.04567;5
   -77.22649;   20.34750;     0.26763;3.04578;5
   -77.18638;   20.35083;     0.26936;3.04588;5
   -77.14638;   20.35417;     0.27118;3.04598;5
   -77.10643;   20.35750;     0.27293;3.04608;5
   -77.06652;   20.36083;     0.27463;3.04618;5
   -77.02662;   20.36417;     0.27630;3.04628;5
   -76.98674;   20.36750;     0.27791;3.04638;5
   -76.94693;   20.37083;     0.27951;3.04648;5
   -76.90720;   20.37417;     0.28094;3.04658;5
   -76.86749;   20.37750;     0.28233;3.04668;5
   -76.82787;   20.38083;     0.28380;3.04678;5
   -76.78825;   20.38417;     0.28521;3.04688;5
   -76.74866;   20.38750;     0.28663;3.04698;5
   -76.70911;   20.39083;     0.28790;3.04708;5
   -76.66969;   20.39417;     0.28917;3.04717;5
   -76.63034;   20.39750;     0.29038;3.04727;5
   -76.59105;   20.40083;     0.29159;3.04737;5
   -76.55175;   20.40417;     0.29270;3.04747;5
   -76.51252;   20.40750;     0.29388;3.04757;5
   -76.47341;   20.41083;     0.29492;3.04767;5
   -76.43430;   20.41417;     0.29596;3.04776;5
   -76.39525;   20.41750;     0.29703;3.04786;5
   -76.35628;   20.42083;     0.29804;3.04796;5
   -76.31738;   20.42417;     0.29900;3.04806;5
   -76.27852;   20.42750;     0.29986;3.04815;5
   -76.23974;   20.43083;     0.30081;3.04825;5
   -76.20098;   20.43417;     0.30171;3.04835;5
   -76.16230;   20.43750;     0.30261;3.04844;5
   -76.12372;   20.44083;     0.30334;3.04854;5
   -76.08515;   20.44417;     0.30409;3.04864;5
   -76.04662;   20.44750;     0.30485;3.04873;5
   -76.00818;   20.45083;     0.30563;3.04883;5
   -75.96980;   20.45417;     0.30639;3.04892;5
   -75.93148;   20.45750;     0.30700;3.04902;5
   -75.89320;   20.46083;     0.30766;3.04912;5
   -75.85492;   20.46417;     0.30828;3.04921;5
   -75.81679;   20.46750;     0.30888;3.04931;5
   -75.77871;   20.47083;     0.30947;3.04940;5
   -75.74071;   20.47417;     0.31002;3.04950;5
   -75.70275;   20.47750;     0.31052;3.04959;5
   -75.66485;   20.48083;     0.31105;3.04968;5
   -75.62703;   20.48417;     0.31157;3.04978;5
   -75.58928;   20.48750;     0.31208;3.04987;5
   -75.55161;   20.49083;     0.31254;3.04997;5
   -75.51400;   20.49417;     0.31297;3.05006;5
   -75.47643;   20.49750;     0.31338;3.05015;5
   -75.43890;   20.50083;     0.31377;3.05025;5
   -75.40143;   20.50417;     0.31418;3.05034;5
   -75.36403;   20.50750;     0.31455;3.05043;5
   -75.32669;   20.51083;     0.31479;3.05053;5
   -75.28936;   20.51417;     0.31515;3.05062;5
   -75.25213;   20.51750;     0.31551;3.05071;5
   -75.21498;   20.52083;     0.31584;3.05080;5
   -75.17790;   20.52417;     0.31615;3.05090;5
   -75.14089;   20.52750;     0.31645;3.05099;5
   -75.10395;   20.53083;     0.31667;3.05108;5
   -75.06703;   20.53417;     0.31690;3.05117;5
   -75.03018;   20.53750;     0.31719;3.05126;5
   -74.99336;   20.54083;     0.31746;3.05135;5
   -74.95661;   20.54417;     0.31768;3.05144;5
   -74.91990;   20.54750;     0.31791;3.05154;5
   -74.88325;   20.55083;     0.31812;3.05163;5
   -74.84667;   20.55417;     0.31815;3.05172;5
   -74.81011;   20.55750;     0.31827;3.05181;5
   -74.77361;   20.56083;     0.31841;3.05190;5
   -74.73715;   20.56417;     0.31859;3.05199;5
   -74.70079;   20.56750;     0.31878;3.05208;5
   -74.66449;   20.57083;     0.31897;3.05217;5
   -74.62821;   20.57417;     0.31914;3.05226;5
   -74.59202;   20.57750;     0.31913;3.05235;5
   -74.55587;   20.58083;     0.31917;3.05244;5
   -74.51980;   20.58417;     0.31924;3.05252;5
   -74.48377;   20.58750;     0.31933;3.05261;5
   -74.44777;   20.59083;     0.31937;3.05270;5
   -74.41190;   20.59417;     0.31943;3.05279;5
   -74.37605;   20.59750;     0.31948;3.05288;5
   -74.34021;   20.60083;     0.31955;3.05297;5
   -74.30443;   20.60417;     0.31961;3.05306;5
   -74.26875;   20.60750;     0.31963;3.05314;5
   -74.23310;   20.61083;     0.31967;3.05323;5
   -74.19748;   20.61417;     0.31968;3.05332;5
   -74.16197;   20.61750;     0.31972;3.05341;5
   -74.12646;   20.62083;     0.31972;3.05350;5
   -74.09102;   20.62417;     0.31971;3.05358;5
   -74.05564;   20.62750;     0.31967;3.05367;5
   -74.02033;   20.63083;     0.31961;3.05376;5
   -73.98503;   20.63417;     0.31956;3.05384;5
   -73.94980;   20.63750;     0.31952;3.05393;5
   -73.91466;   20.64083;     0.31945;3.05402;5
   -73.87954;   20.64417;     0.31940;3.05410;5
   -73.84451;   20.64750;     0.31934;3.05419;5
   -73.80952;   20.65083;     0.31928;3.05428;5
   -73.77461;   20.65417;     0.31913;3.05436;5
   -73.73974;   20.65750;     0.31903;3.05445;5
   -73.70493;   20.66083;     0.31893;3.05453;5
   -73.67021;   20.66417;     0.31883;3.05462;5
   -73.63552;   20.66750;     0.31873;3.05470;5
   -73.60082;   20.67083;     0.31862;3.05479;5
   -73.56623;   20.67417;     0.31851;3.05487;5
   -73.53164;   20.67750;     0.31829;3.05496;5
   -73.49713;   20.68083;     0.31811;3.05504;5
   -73.46267;   20.68417;     0.31794;3.05513;5
   -73.42818;   20.68750;     0.31780;3.05521;5
   -73.39377;   20.69083;     0.31746;3.05530;5
   -73.35943;   20.69417;     0.31726;3.05538;5
   -73.32511;   20.69750;     0.31706;3.05546;5
   -73.29085;   20.70083;     0.31691;3.05555;5
   -73.25666;   20.70417;     0.31671;3.05563;5
   -73.22251;   20.70750;     0.31657;3.05572;5
   -73.18841;   20.71083;     0.31638;3.05580;5
   -73.15434;   20.71417;     0.31617;3.05588;5
   -73.12034;   20.71750;     0.31595;3.05597;5
   -73.08641;   20.72083;     0.31576;3.05605;5
   -73.05248;   20.72417;     0.31559;3.05613;5
   -73.01857;   20.72750;     0.31541;3.05621;5
   -72.98472;   20.73083;     0.31525;3.05630;5
   -72.95092;   20.73417;     0.31505;3.05638;5
   -72.91713;   20.73750;     0.31487;3.05646;5
   -72.88341;   20.74083;     0.31468;3.05654;5
   -72.84972;   20.74417;     0.31448;3.05663;5
   -72.81608;   20.74750;     0.31429;3.05671;5
   -72.78249;   20.75083;     0.31408;3.05679;5
   -72.74893;   20.75417;     0.31383;3.05687;5
   -72.71543;   20.75750;     0.31360;3.05695;5
   -72.68197;   20.76083;     0.31337;3.05704;5
   -72.64857;   20.76417;     0.31317;3.05712;5
   -72.61520;   20.76750;     0.31295;3.05720;5
   -72.58187;   20.77083;     0.31272;3.05728;5
   -72.54852;   20.77417;     0.31249;3.05736;5
   -72.51531;   20.77750;     0.31225;3.05744;5
   -72.48208;   20.78083;     0.31202;3.05752;5
   -72.44890;   20.78417;     0.31179;3.05760;5
   -72.41572;   20.78750;     0.31157;3.05769;5
   -72.38261;   20.79083;     0.31134;3.05777;5
   -72.34956;   20.79417;     0.31110;3.05785;5
   -72.31648;   20.79750;     0.31085;3.05793;5
   -72.28344;   20.80083;     0.31061;3.05801;5
   -72.25043;   20.80417;     0.31037;3.05809;5
   -72.21748;   20.80750;     0.31011;3.05817;5
   -72.18457;   20.81083;     0.31000;3.05825;5
   -72.15170;   20.81417;     0.30976;3.05833;5
   -72.11885;   20.81750;     0.30953;3.05841;5
   -72.08598;   20.82083;     0.30933;3.05849;5
   -72.05321;   20.82417;     0.30910;3.05857;5
   -72.02044;   20.82750;     0.30889;3.05865;5
   -71.98767;   20.83083;     0.30864;3.05873;5
   -71.95493;   20.83417;     0.30837;3.05881;5
   -71.92223;   20.83750;     0.30813;3.05888;5
   -71.88956;   20.84083;     0.30792;3.05896;5
   -71.85695;   20.84417;     0.30773;3.05904;5
   -71.82433;   20.84750;     0.30751;3.05912;5
   -71.79174;   20.85083;     0.30733;3.05920;5
   -71.75915;   20.85417;     0.30712;3.05928;5
   -71.72662;   20.85750;     0.30690;3.05936;5
   -71.69410;   20.86083;     0.30670;3.05944;5
   -71.66157;   20.86417;     0.30647;3.05952;5
   -71.62910;   20.86750;     0.30625;3.05960;5
   -71.59666;   20.87083;     0.30606;3.05967;5
   -71.56428;   20.87417;     0.30588;3.05975;5
   -71.53189;   20.87750;     0.30566;3.05983;5
   -71.49952;   20.88083;     0.30545;3.05991;5
   -71.46715;   20.88417;     0.30522;3.05999;5
   -71.43485;   20.88750;     0.30501;3.06007;5
   -71.40264;   20.89083;     0.30481;3.06014;5
   -71.37038;   20.89417;     0.30460;3.06022;5
   -71.33811;   20.89750;     0.30439;3.06030;5
   -71.30592;   20.90083;     0.30416;3.06038;5
   -71.27375;   20.90417;     0.30396;3.06045;5
   -71.24161;   20.90750;     0.30379;3.06053;5
   -71.20948;   20.91083;     0.30362;3.06061;5
   -71.17734;   20.91417;     0.30347;3.06069;5
   -71.14526;   20.91750;     0.30329;3.06076;5
   -71.11318;   20.92083;     0.30311;3.06084;5
   -71.08110;   20.92417;     0.30293;3.06092;5
   -71.04907;   20.92750;     0.30275;3.06100;5
   -71.01703;   20.93083;     0.30257;3.06107;5
   -70.98503;   20.93417;     0.30239;3.06115;5
   -70.95302;   20.93750;     0.30221;3.06123;5
   -70.92105;   20.94083;     0.30203;3.06131;5
   -70.88911;   20.94417;     0.30186;3.06138;5
   -70.85718;   20.94750;     0.30170;3.06146;5
   -70.82523;   20.95083;     0.30152;3.06154;5
   -70.79333;   20.95417;     0.30134;3.06161;5
   -70.76144;   20.95750;     0.30114;3.06169;5
   -70.72956;   20.96083;     0.30096;3.06177;5
   -70.69770;   20.96417;     0.30078;3.06184;5
   -70.66584;   20.96750;     0.30060;3.06192;5
   -70.63402;   20.97083;     0.30058;3.06200;5
   -70.60218;   20.97417;     0.30046;3.06207;5
   -70.57041;   20.97750;     0.30030;3.06215;5
   -70.53857;   20.98083;     0.30000;3.06223;5
   -70.50680;   20.98417;     0.29977;3.06230;5
   -70.47503;   20.98750;     0.29959;3.06238;5
   -70.44329;   20.99083;     0.29942;3.06245;5
   -70.41156;   20.99417;     0.29927;3.06253;5
   -70.37985;   20.99750;     0.29911;3.06261;5
   -70.34816;   21.00083;     0.29898;3.06268;5
   -70.31648;   21.00417;     0.29881;3.06276;5
   -70.28482;   21.00750;     0.29865;3.06283;5
   -70.25316;   21.01083;     0.29851;3.06291;5
   -70.22148;   21.01417;     0.29837;3.06299;5
   -70.18984;   21.01750;     0.29823;3.06306;5
   -70.15816;   21.02083;     0.29809;3.06314;5
   -70.12654;   21.02417;     0.29796;3.06321;5
   -70.09490;   21.02750;     0.29783;3.06329;5
   -70.06329;   21.03083;     0.29769;3.06337;5
   -70.03174;   21.03417;     0.29755;3.06344;5
   -70.00020;   21.03750;     0.29743;3.06352;5
   -69.96866;   21.04083;     0.29738;3.06359;5
   -69.93716;   21.04417;     0.29726;3.06367;5
   -69.90559;   21.04750;     0.29715;3.06374;5
   -69.87405;   21.05083;     0.29704;3.06382;5
   -69.84251;   21.05417;     0.29689;3.06389;5
   -69.81100;   21.05750;     0.29678;3.06397;5
   -69.77948;   21.06083;     0.29666;3.06404;5
   -69.74800;   21.06417;     0.29655;3.06412;5
   -69.71654;   21.06750;     0.29641;3.06419;5
   -69.68507;   21.07083;     0.29628;3.06427;5
   -69.65357;   21.07417;     0.29625;3.06435;5
   -69.62208;   21.07750;     0.29617;3.06442;5
   -69.59059;   21.08083;     0.29607;3.06450;5
   -69.55913;   21.08417;     0.29596;3.06457;5
   -69.52769;   21.08750;     0.29586;3.06465;5
   -69.49620;   21.09083;     0.29573;3.06472;5
   -69.46475;   21.09417;     0.29560;3.06480;5
   -69.43333;   21.09750;     0.29549;3.06487;5
   -69.40187;   21.10083;     0.29548;3.06495;5
   -69.37039;   21.10417;     0.29546;3.06502;5
   -69.33890;   21.10750;     0.29540;3.06510;5
   -69.30741;   21.11083;     0.29535;3.06517;5
   -69.27595;   21.11417;     0.29523;3.06525;5
   -69.24449;   21.11750;     0.29517;3.06532;5
   -69.21303;   21.12083;     0.29505;3.06540;5
   -69.18157;   21.12417;     0.29495;3.06547;5
   -69.15010;   21.12750;     0.29486;3.06554;5
   -69.11864;   21.13083;     0.29477;3.06562;5
   -69.08723;   21.13417;     0.29469;3.06569;5
   -69.05579;   21.13750;     0.29471;3.06577;5
   -69.02434;   21.14083;     0.29468;3.06584;5
   -68.99290;   21.14417;     0.29466;3.06592;5
   -68.96144;   21.14750;     0.29463;3.06599;5
   -68.93005;   21.15083;     0.29456;3.06607;5
   -68.89866;   21.15417;     0.29444;3.06614;5
   -68.86721;   21.15750;     0.29440;3.06622;5
   -68.83575;   21.16083;     0.29437;3.06629;5
   -68.80434;   21.16417;     0.29434;3.06637;5
   -68.77289;   21.16750;     0.29430;3.06644;5
   -68.74144;   21.17083;     0.29423;3.06652;5
   -68.71000;   21.17417;     0.29419;3.06659;5
   -68.67856;   21.17750;     0.29419;3.06666;5
   -68.64711;   21.18083;     0.29418;3.06674;5
   -68.61567;   21.18417;     0.29414;3.06681;5
   -68.58425;   21.18750;     0.29410;3.06689;5
   -68.55279;   21.19083;     0.29409;3.06696;5
   -68.52131;   21.19417;     0.29406;3.06704;5
   -68.48984;   21.19750;     0.29402;3.06711;5
   -68.45838;   21.20083;     0.29402;3.06719;5
   -68.42690;   21.20417;     0.29401;3.06726;5
   -68.39541;   21.20750;     0.29401;3.06734;5
   -68.36392;   21.21083;     0.29402;3.06741;5
   -68.33243;   21.21417;     0.29401;3.06748;5
   -68.30093;   21.21750;     0.29398;3.06756;5
   -68.26944;   21.22083;     0.29400;3.06763;5
   -68.23797;   21.22417;     0.29401;3.06771;5
   -68.20648;   21.22750;     0.29398;3.06778;5
   -68.17498;   21.23083;     0.29397;3.06786;5
   -68.14351;   21.23417;     0.29397;3.06793;5
   -68.11202;   21.23750;     0.29398;3.06800;5
   -68.08049;   21.24083;     0.29400;3.06808;5
   -68.04898;   21.24417;     0.29401;3.06815;5
   -68.01743;   21.24750;     0.29402;3.06823;5
   -67.98590;   21.25083;     0.29403;3.06830;5
   -67.95436;   21.25417;     0.29404;3.06838;5
   -67.92284;   21.25750;     0.29407;3.06845;5
   -67.89130;   21.26083;     0.29407;3.06853;5
   -67.85974;   21.26417;     0.29410;3.06860;5
   -67.82811;   21.26750;     0.29413;3.06867;5
   -67.79654;   21.27083;     0.29417;3.06875;5
   -67.76495;   21.27417;     0.29417;3.06882;5
   -67.73339;   21.27750;     0.29420;3.06890;5
   -67.70184;   21.28083;     0.29426;3.06897;5
   -67.67025;   21.28417;     0.29436;3.06905;5
   -67.63861;   21.28750;     0.29439;3.06912;5
   -67.60697;   21.29083;     0.29441;3.06920;5
   -67.57531;   21.29417;     0.29444;3.06927;5
   -67.54364;   21.29750;     0.29446;3.06934;5
   -67.51198;   21.30083;     0.29451;3.06942;5
   -67.48036;   21.30417;     0.29455;3.06949;5
   -67.44872;   21.30750;     0.29463;3.06957;5
   -67.41707;   21.31083;     0.29466;3.06964;5
   -67.38541;   21.31417;     0.29471;3.06972;5
   -67.35372;   21.31750;     0.29477;3.06979;5
   -67.32203;   21.32083;     0.29483;3.06986;5
   -67.29033;   21.32417;     0.29488;3.06994;5
   -67.25866;   21.32750;     0.29491;3.07001;5
   -67.22697;   21.33083;     0.29496;3.07009;5
   -67.19525;   21.33417;     0.29503;3.07016;5
   -67.16351;   21.33750;     0.29512;3.07024;5
   -67.13180;   21.34083;     0.29517;3.07031;5
   -67.10008;   21.34417;     0.29528;3.07039;5
   -67.06838;   21.34750;     0.29535;3.07046;5
   -67.03664;   21.35083;     0.29542;3.07053;5
   -67.00487;   21.35417;     0.29548;3.07061;5
   -66.97308;   21.35750;     0.29554;3.07068;5
   -66.94133;   21.36083;     0.29559;3.07076;5
   -66.90956;   21.36417;     0.29569;3.07083;5
   -66.87774;   21.36750;     0.29576;3.07091;5
   -66.84595;   21.37083;     0.29585;3.07098;5
   -66.81413;   21.37417;     0.29593;3.07105;5
   -66.78228;   21.37750;     0.29599;3.07113;5
   -66.75046;   21.38083;     0.29605;3.07120;5
   -66.71861;   21.38417;     0.29612;3.07128;5
   -66.68677;   21.38750;     0.29620;3.07135;5
   -66.65490;   21.39083;     0.29628;3.07143;5
   -66.62303;   21.39417;     0.29634;3.07150;5
   -66.59113;   21.39750;     0.29644;3.07158;5
   -66.55926;   21.40083;     0.29652;3.07165;5
   -66.52733;   21.40417;     0.29664;3.07172;5
   -66.49541;   21.40750;     0.29674;3.07180;5
   -66.46348;   21.41083;     0.29683;3.07187;5
   -66.43154;   21.41417;     0.29692;3.07195;5
   -66.39959;   21.41750;     0.29700;3.07202;5
   -66.36764;   21.42083;     0.29709;3.07210;5
   -66.33566;   21.42417;     0.29720;3.07217;5
   -66.30369;   21.42750;     0.29729;3.07225;5
   -66.27169;   21.43083;     0.29737;3.07232;5
   -66.23970;   21.43417;     0.29752;3.07240;5
   -66.20766;   21.43750;     0.29765;3.07247;5
   -66.17559;   21.44083;     0.29777;3.07254;5
   -66.14354;   21.44417;     0.29791;3.07262;5
   -66.11151;   21.44750;     0.29799;3.07269;5
   -66.07944;   21.45083;     0.29809;3.07277;5
   -66.04739;   21.45417;     0.29820;3.07284;5
   -66.01531;   21.45750;     0.29830;3.07292;5
   -65.98325;   21.46083;     0.29836;3.07299;5
   -65.95116;   21.46417;     0.29843;3.07307;5
   -65.91903;   21.46750;     0.29859;3.07314;5
   -65.88695;   21.47083;     0.29879;3.07322;5
   -65.85484;   21.47417;     0.29891;3.07329;5
   -65.82267;   21.47750;     0.29904;3.07336;5
   -65.79054;   21.48083;     0.29915;3.07344;5
   -65.75834;   21.48417;     0.29927;3.07351;5
   -65.72618;   21.48750;     0.29942;3.07359;5
   -65.69403;   21.49083;     0.29952;3.07366;5
   -65.66187;   21.49417;     0.29964;3.07374;5
   -65.62974;   21.49750;     0.29978;3.07381;5
   -65.59754;   21.50083;     0.29989;3.07389;5
   -65.56533;   21.50417;     0.30000;3.07396;5
   -65.53308;   21.50750;     0.30013;3.07404;5
   -65.50085;   21.51083;     0.30024;3.07411;5
   -65.46861;   21.51417;     0.30037;3.07419;5
   -65.43638;   21.51750;     0.30050;3.07426;5
   -65.40410;   21.52083;     0.30061;3.07434;5
   -65.37184;   21.52417;     0.30076;3.07441;5
   -65.33952;   21.52750;     0.30087;3.07448;5
   -65.30721;   21.53083;     0.30099;3.07456;5
   -65.27489;   21.53417;     0.30109;3.07463;5
   -65.24257;   21.53750;     0.30122;3.07471;5
   -65.21021;   21.54083;     0.30135;3.07478;5
   -65.17784;   21.54417;     0.30148;3.07486;5
   -65.14544;   21.54750;     0.30162;3.07493;5
   -65.11302;   21.55083;     0.30175;3.07501;5
   -65.08057;   21.55417;     0.30188;3.07508;5
   -65.04813;   21.55750;     0.30202;3.07516;5
   -65.01569;   21.56083;     0.30216;3.07523;5
   -64.98320;   21.56417;     0.30231;3.07531;5
   -64.95074;   21.56750;     0.30246;3.07538;5
   -64.91830;   21.57083;     0.30261;3.07546;5
   -64.88580;   21.57417;     0.30275;3.07553;5
   -64.85334;   21.57750;     0.30290;3.07561;5
   -64.82089;   21.58083;     0.30305;3.07568;5
   -64.78839;   21.58417;     0.30312;3.07576;5
   -64.75587;   21.58750;     0.30330;3.07583;5
   -64.72336;   21.59083;     0.30346;3.07591;5
   -64.69082;   21.59417;     0.30361;3.07598;5
   -64.65831;   21.59750;     0.30376;3.07606;5
   -64.62580;   21.60083;     0.30389;3.07613;5
   -64.59323;   21.60417;     0.30404;3.07621;5
   -64.56066;   21.60750;     0.30421;3.07628;5
   -64.52807;   21.61083;     0.30437;3.07636;5
   -64.49548;   21.61417;     0.30455;3.07643;5
   -64.46287;   21.61750;     0.30471;3.07651;5
   -64.43025;   21.62083;     0.30484;3.07658;5
   -64.39761;   21.62417;     0.30501;3.07666;5
   -64.36493;   21.62750;     0.30516;3.07673;5
   -64.33231;   21.63083;     0.30531;3.07681;5
   -64.29962;   21.63417;     0.30546;3.07688;5
   -64.26693;   21.63750;     0.30560;3.07696;5
   -64.23428;   21.64083;     0.30575;3.07703;5
   -64.20159;   21.64417;     0.30589;3.07711;5
   -64.16889;   21.64750;     0.30602;3.07718;5
   -64.13613;   21.65083;     0.30620;3.07726;5
   -64.10339;   21.65417;     0.30635;3.07733;5
   -64.07062;   21.65750;     0.30651;3.07741;5
   -64.03787;   21.66083;     0.30668;3.07748;5
   -64.00508;   21.66417;     0.30684;3.07756;5
   -63.97228;   21.66750;     0.30699;3.07763;5
   -63.93951;   21.67083;     0.30713;3.07771;5
   -63.90671;   21.67417;     0.30730;3.07778;5
   -63.87387;   21.67750;     0.30745;3.07786;5
   -63.84108;   21.68083;     0.30761;3.07793;5
   -63.80825;   21.68417;     0.30771;3.07801;5
   -63.77541;   21.68750;     0.30788;3.07808;5
   -63.74254;   21.69083;     0.30807;3.07816;5
   -63.70967;   21.69417;     0.30824;3.07823;5
   -63.67679;   21.69750;     0.30840;3.07831;5
   -63.64385;   21.70083;     0.30857;3.07838;5
   -63.61095;   21.70417;     0.30872;3.07846;5
   -63.57802;   21.70750;     0.30878;3.07853;5
   -63.54511;   21.71083;     0.30886;3.07861;5
   -63.51218;   21.71417;     0.30904;3.07868;5
   -63.47925;   21.71750;     0.30920;3.07876;5
   -63.44631;   21.72083;     0.30937;3.07883;5
   -63.41339;   21.72417;     0.30955;3.07891;5
   -63.38044;   21.72750;     0.30972;3.07898;5
   -63.34751;   21.73083;     0.30988;3.07906;5
   -63.31451;   21.73417;     0.31006;3.07913;5
   -63.28151;   21.73750;     0.31022;3.07921;5
   -63.24851;   21.74083;     0.31038;3.07928;5
   -63.21554;   21.74417;     0.31054;3.07936;5
   -63.18254;   21.74750;     0.31071;3.07943;5
   -63.14952;   21.75083;     0.31086;3.07951;5
   -63.11649;   21.75417;     0.31103;3.07958;5
   -63.08346;   21.75750;     0.31118;3.07966;5
   -63.05039;   21.76083;     0.31137;3.07973;5
   -63.01736;   21.76417;     0.31152;3.07981;5
   -62.98433;   21.76750;     0.31168;3.07988;5
   -62.95123;   21.77083;     0.31185;3.07996;5
   -62.91813;   21.77417;     0.31201;3.08004;5
   -62.88505;   21.77750;     0.31217;3.08011;5
   -62.85192;   21.78083;     0.31232;3.08019;5
   -62.81877;   21.78417;     0.31251;3.08026;5
   -62.78561;   21.78750;     0.31267;3.08034;5
   -62.75246;   21.79083;     0.31282;3.08041;5
   -62.71926;   21.79417;     0.31297;3.08049;5
   -62.68608;   21.79750;     0.31311;3.08056;5
   -62.65289;   21.80083;     0.31326;3.08064;5
   -62.61969;   21.80417;     0.31344;3.08071;5
   -62.58649;   21.80750;     0.31363;3.08079;5
   -62.55329;   21.81083;     0.31380;3.08086;5
   -62.52011;   21.81417;     0.31399;3.08094;5
   -62.48692;   21.81750;     0.31417;3.08101;5
   -62.45370;   21.82083;     0.31437;3.08109;5
   -62.42048;   21.82417;     0.31452;3.08116;5
   -62.38726;   21.82750;     0.31467;3.08124;5
   -62.35403;   21.83083;     0.31483;3.08131;5
   -62.32075;   21.83417;     0.31499;3.08139;5
   -62.28751;   21.83750;     0.31514;3.08146;5
   -62.25425;   21.84083;     0.31527;3.08154;5
   -62.22095;   21.84417;     0.31544;3.08161;5
   -62.18766;   21.84750;     0.31558;3.08169;5
   -62.15436;   21.85083;     0.31573;3.08177;5
